web-scraper-order,web-scraper-start-url,phoneBrand,phoneBrand-href,mainSelector,mainSelector-href,phoneName,phoneImage-src
"1692809743-1021","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q9","https://www.gsmarena.com/lg_q9-9411.php","LG Q9","https://fdn2.gsmarena.com/vv/bigpic/lg-q9-.jpg"
"1692809746-1022","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K40","https://www.gsmarena.com/lg_k40-9587.php","LG K40","https://fdn2.gsmarena.com/vv/bigpic/lg-k40-.jpg"
"1692809750-1023","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K50","https://www.gsmarena.com/lg_k50-9586.php","LG K50","https://fdn2.gsmarena.com/vv/bigpic/lg-k50-.jpg"
"1692809753-1024","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q60","https://www.gsmarena.com/lg_q60-9585.php","LG Q60","https://fdn2.gsmarena.com/vv/bigpic/lg-q60-.jpg"
"1692809757-1025","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G8 ThinQ","https://www.gsmarena.com/lg_g8_thinq-9540.php","LG G8 ThinQ","https://fdn2.gsmarena.com/vv/bigpic/lg-g8-thinq-r1.jpg"
"1692809760-1026","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G8S ThinQ","https://www.gsmarena.com/lg_g8s_thinq-9608.php","LG G8S ThinQ","https://fdn2.gsmarena.com/vv/bigpic/lg-g8s-thinq.jpg"
"1692809764-1027","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V50 ThinQ 5G","https://www.gsmarena.com/lg_v50_thinq_5g-9607.php","LG V50 ThinQ 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-gv50-thinq-.jpg"
"1692809768-1028","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Stylo 5","https://www.gsmarena.com/lg_stylo_5-9758.php","LG Stylo 5","https://fdn2.gsmarena.com/vv/bigpic/lg-stylo-5.jpg"
"1692809772-1029","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W10","https://www.gsmarena.com/lg_w10-9751.php","LG W10","https://fdn2.gsmarena.com/vv/bigpic/lg-w10-lmx130im.jpg"
"1692809775-1030","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W30","https://www.gsmarena.com/lg_w30-9752.php","LG W30","https://fdn2.gsmarena.com/vv/bigpic/lg-w30-lmx440im.jpg"
"1692809778-1031","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W30 Pro","https://www.gsmarena.com/lg_w30_pro-9753.php","LG W30 Pro","https://fdn2.gsmarena.com/vv/bigpic/lg-w30-pro.jpg"
"1692809781-1032","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K50S","https://www.gsmarena.com/lg_k50s-9804.php","LG K50S","https://fdn2.gsmarena.com/vv/bigpic/lg-k50s-.jpg"
"1692809784-1033","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K40S","https://www.gsmarena.com/lg_k40s-9805.php","LG K40S","https://fdn2.gsmarena.com/vv/bigpic/kg-k40s-.jpg"
"1692809788-1034","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K20 (2019)","https://www.gsmarena.com/lg_k20_(2019)-9828.php","LG K20 (2019)","https://fdn2.gsmarena.com/vv/bigpic/lg-k20-2019.jpg"
"1692809791-1035","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K30 (2019)","https://www.gsmarena.com/lg_k30_(2019)-9827.php","LG K30 (2019)","https://fdn2.gsmarena.com/vv/bigpic/lg-k30-2019.jpg"
"1692809801-1036","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q70","https://www.gsmarena.com/lg_q70-9815.php","LG Q70","https://fdn2.gsmarena.com/vv/bigpic/lg-q70.jpg"
"1692809805-1037","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G8X ThinQ","https://www.gsmarena.com/lg_g8x_thinq-9844.php","LG G8X ThinQ","https://fdn2.gsmarena.com/vv/bigpic/lg-g8x-thinq.jpg"
"1692809809-1038","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V50S ThinQ 5G","https://www.gsmarena.com/lg_v50s_thinq_5g-9906.php","LG V50S ThinQ 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-g8x-thinq.jpg"
"1692809812-1039","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G Pad 5 10.1","https://www.gsmarena.com/lg_g_pad_5_10_1-9952.php","LG G Pad 5 10.1","https://fdn2.gsmarena.com/vv/bigpic/lg-gpad-5-101-lmt600l.jpg"
"1692809816-1040","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K41S","https://www.gsmarena.com/lg_k41s-10086.php","LG K41S","https://fdn2.gsmarena.com/vv/bigpic/lg-k41ss.jpg"
"1692809818-1041","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K51S","https://www.gsmarena.com/lg_k51s-10087.php","LG K51S","https://fdn2.gsmarena.com/vv/bigpic/lg-k51s.jpg"
"1692809821-1042","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K61","https://www.gsmarena.com/lg_k61-10088.php","LG K61","https://fdn2.gsmarena.com/vv/bigpic/lg-k61-new.jpg"
"1692809825-1043","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W10 Alpha","https://www.gsmarena.com/lg_w10_alpha-10090.php","LG W10 Alpha","https://fdn2.gsmarena.com/vv/bigpic/lg-w10-alpha-.jpg"
"1692809828-1044","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q51","https://www.gsmarena.com/lg_q51-10102.php","LG Q51","https://fdn2.gsmarena.com/vv/bigpic/lg-q51.jpg"
"1692809833-1045","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V60 ThinQ 5G","https://www.gsmarena.com/lg_v60_thinq_5g-10103.php","LG V60 ThinQ 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-v60-thinq-5g-b.jpg"
"1692809836-1046","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V60 ThinQ 5G UW","https://www.gsmarena.com/lg_v60_thinq_5g_uw-10256.php","LG V60 ThinQ 5G UW","https://fdn2.gsmarena.com/vv/bigpic/lg-v60-thinq-5g-b.jpg"
"1692809840-1047","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Folder 2","https://www.gsmarena.com/lg_folder_2-10186.php","LG Folder 2","https://fdn2.gsmarena.com/vv/bigpic/lg-folder2.jpg"
"1692809844-1048","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Velvet 5G","https://www.gsmarena.com/lg_velvet_5g-10209.php","LG Velvet 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-.jpg"
"1692809847-1049","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Velvet","https://www.gsmarena.com/lg_velvet-10340.php","LG Velvet","https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-4g.jpg"
"1692809850-1050","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Stylo 6","https://www.gsmarena.com/lg_stylo_6-10255.php","LG Stylo 6","https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg"
"1692809853-1051","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q61","https://www.gsmarena.com/lg_q61-10257.php","LG Q61","https://fdn2.gsmarena.com/vv/bigpic/lg-q61.jpg"
"1692809856-1052","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Velvet 5G UW","https://www.gsmarena.com/lg_velvet_5g_uw-10378.php","LG Velvet 5G UW","https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-5g-uw-.jpg"
"1692809860-1053","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K31","https://www.gsmarena.com/lg_k31-10382.php","LG K31","https://fdn2.gsmarena.com/vv/bigpic/lg-k31.jpg"
"1692809865-1054","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q31","https://www.gsmarena.com/lg_q31-10451.php","LG Q31","https://fdn2.gsmarena.com/vv/bigpic/lg-q31.jpg"
"1692809868-1055","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q92 5G","https://www.gsmarena.com/lg_q92_5g-10368.php","LG Q92 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-q92.jpg"
"1692809872-1056","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K22","https://www.gsmarena.com/lg_k22-10597.php","LG K22","https://fdn2.gsmarena.com/vv/bigpic/lg-k22.jpg"
"1692809875-1057","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Wing 5G","https://www.gsmarena.com/lg_wing_5g-10442.php","LG Wing 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-wing.jpg"
"1692809879-1058","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K71","https://www.gsmarena.com/lg_k71-10458.php","LG K71","https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg"
"1692809882-1059","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K42","https://www.gsmarena.com/lg_k42-10459.php","LG K42","https://fdn2.gsmarena.com/vv/bigpic/lg-k42.jpg"
"1692809886-1060","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K52","https://www.gsmarena.com/lg_k52-10463.php","LG K52","https://fdn2.gsmarena.com/vv/bigpic/lg-k52.jpg"
"1692809889-1061","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q52","https://www.gsmarena.com/lg_q52-10558.php","LG Q52","https://fdn2.gsmarena.com/vv/bigpic/lg-q52.jpg"
"1692809894-1062","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K62","https://www.gsmarena.com/lg_k62-10464.php","LG K62","https://fdn2.gsmarena.com/vv/bigpic/lg-k62.jpg"
"1692809897-1063","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K92 5G","https://www.gsmarena.com/lg_k92_5g-10564.php","LG K92 5G","https://fdn2.gsmarena.com/vv/bigpic/lg-k92-5g.jpg"
"1692809901-1064","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W11","https://www.gsmarena.com/lg_w11-10587.php","LG W11","https://fdn2.gsmarena.com/vv/bigpic/lg-w11.jpg"
"1692809904-1065","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W31","https://www.gsmarena.com/lg_w31-10586.php","LG W31","https://fdn2.gsmarena.com/vv/bigpic/lg-w31.jpg"
"1692809908-1066","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W31+","https://www.gsmarena.com/lg_w31+-10585.php","LG W31+","https://fdn2.gsmarena.com/vv/bigpic/lg-w31-plus.jpg"
"1692809911-1067","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W41","https://www.gsmarena.com/lg_w41-10744.php","LG W41","https://fdn2.gsmarena.com/vv/bigpic/lg-w41.jpg"
"1692809914-1068","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W41+","https://www.gsmarena.com/lg_w41+-10743.php","LG W41+","https://fdn2.gsmarena.com/vv/bigpic/lg-w41-plus.jpg"
"1692809917-1069","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","W41 Pro","https://www.gsmarena.com/lg_w41_pro-10742.php","LG W41 Pro","https://fdn2.gsmarena.com/vv/bigpic/lg-w41-pro.jpg"
"1692809920-1070","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Ultra Tab","https://www.gsmarena.com/lg_ultra_tab-11751.php","LG Ultra Tab","https://fdn2.gsmarena.com/vv/bigpic/lg_ultratab.jpg"
"1692809930-1071","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ1","https://www.gsmarena.com/sony_xperia_xz1-8804.php","Sony Xperia XZ1","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xz1-ofic.jpg"
"1692809933-1072","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia R1 (Plus)","https://www.gsmarena.com/sony_xperia_r1_(plus)-8922.php","Sony Xperia R1 (Plus)","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-r1.jpg"
"1692809936-1073","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L2","https://www.gsmarena.com/sony_xperia_l2-8987.php","Sony Xperia L2","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-l2-.jpg"
"1692809940-1074","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA2","https://www.gsmarena.com/sony_xperia_xa2-8986.php","Sony Xperia XA2","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xa2-.jpg"
"1692809944-1075","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA2 Ultra","https://www.gsmarena.com/sony_xperia_xa2_ultra-8985.php","Sony Xperia XA2 Ultra","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xa2-ultra-.jpg"
"1692809951-1076","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ2 Compact","https://www.gsmarena.com/sony_xperia_xz2_compact-9082.php","Sony Xperia XZ2 Compact","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xz2-compact-.jpg"
"1692809955-1077","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ2","https://www.gsmarena.com/sony_xperia_xz2-9081.php","Sony Xperia XZ2","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xz2-.jpg"
"1692809959-1078","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ2 Premium","https://www.gsmarena.com/sony_xperia_xz2_premium-9166.php","Sony Xperia XZ2 Premium","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xz2-premium.jpg"
"1692809963-1079","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ3","https://www.gsmarena.com/sony_xperia_xz3-9232.php","Sony Xperia XZ3","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xz3-.jpg"
"1692809966-1080","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XA2 Plus","https://www.gsmarena.com/sony_xperia_xa2_plus-9268.php","Sony Xperia XA2 Plus","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-xa2-plus-.jpg"
"1692809970-1081","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L3","https://www.gsmarena.com/sony_xperia_l3-9592.php","Sony Xperia L3","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-l3.jpg"
"1692809974-1082","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10","https://www.gsmarena.com/sony_xperia_10-9353.php","Sony Xperia 10","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-.jpg"
"1692809978-1083","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 Plus","https://www.gsmarena.com/sony_xperia_10_plus-9591.php","Sony Xperia 10 Plus","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-plus-.jpg"
"1692809982-1084","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 1","https://www.gsmarena.com/sony_xperia_1-9543.php","Sony Xperia 1","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-1.jpg"
"1692809987-1085","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 5","https://www.gsmarena.com/sony_xperia_5-9840.php","Sony Xperia 5","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-.jpg"
"1692809990-1086","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L4","https://www.gsmarena.com/sony_xperia_l4-10091.php","Sony Xperia L4","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-l4.jpg"
"1692809994-1087","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 II","https://www.gsmarena.com/sony_xperia_10_ii-10095.php","Sony Xperia 10 II","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-II-o.jpg"
"1692809998-1088","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 1 II","https://www.gsmarena.com/sony_xperia_1_ii-10096.php","Sony Xperia 1 II","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-1-II-o.jpg"
"1692810002-1089","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 5 II","https://www.gsmarena.com/sony_xperia_5_ii-10396.php","Sony Xperia 5 II","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-ii-5g-r.jpg"
"1692810010-1090","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia Pro","https://www.gsmarena.com/sony_xperia_pro-10707.php","Sony Xperia Pro","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-pro-5g.jpg"
"1692810097-1091","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 III","https://www.gsmarena.com/sony_xperia_10_iii-10698.php","Sony Xperia 10 III","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-iii.jpg"
"1692810101-1092","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 5 III","https://www.gsmarena.com/sony_xperia_5_iii-10851.php","Sony Xperia 5 III","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-iii.jpg"
"1692810106-1093","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 1 III","https://www.gsmarena.com/sony_xperia_1_iii-10712.php","Sony Xperia 1 III","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-1-iii.jpg"
"1692810108-1094","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 III Lite","https://www.gsmarena.com/sony_xperia_10_iii_lite-11064.php","Sony Xperia 10 III Lite","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-iii-lite.jpg"
"1692810117-1095","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia Pro-I","https://www.gsmarena.com/sony_xperia_pro_i-11174.php","Sony Xperia Pro-I","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-pro-i.jpg"
"1692810121-1096","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 IV","https://www.gsmarena.com/sony_xperia_10_iv-11522.php","Sony Xperia 10 IV","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-iv.jpg"
"1692810127-1097","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 1 IV","https://www.gsmarena.com/sony_xperia_1_iv-11521.php","Sony Xperia 1 IV","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-1-iv-.jpg"
"1692810137-1098","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 5 IV","https://www.gsmarena.com/sony_xperia_5_iv-11838.php","Sony Xperia 5 IV","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-5-iv-ofic.jpg"
"1692810141-1099","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10 V","https://www.gsmarena.com/sony_xperia_10_v-12264.php","Sony Xperia 10 V","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-10-v-10.jpg"
"1692810145-1100","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 1 V","https://www.gsmarena.com/sony_xperia_1_v-12263.php","Sony Xperia 1 V","https://fdn2.gsmarena.com/vv/bigpic/sony-xperia-1-v.jpg"
"1692810152-1101","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","105+ (2022)","https://www.gsmarena.com/nokia_105+_(2022)-11740.php","Nokia 105+ (2022)","https://fdn2.gsmarena.com/vv/bigpic/nokia-105-plus-2022.jpg"
"1692810156-1102","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C21","https://www.gsmarena.com/nokia_c21-11380.php","Nokia C21","https://fdn2.gsmarena.com/vv/bigpic/nokia-c21-gray.jpg"
"1692810168-1103","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C21 Plus","https://www.gsmarena.com/nokia_c21_plus-11381.php","Nokia C21 Plus","https://fdn2.gsmarena.com/vv/bigpic/nokia-c21-plus-gray.jpg"
"1692810172-1104","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C100","https://www.gsmarena.com/nokia_c100-11628.php","Nokia C100","https://fdn2.gsmarena.com/vv/bigpic/nokia-c100.jpg"
"1692810175-1105","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C200","https://www.gsmarena.com/nokia_c200-11629.php","Nokia C200","https://fdn2.gsmarena.com/vv/bigpic/nokia-c200.jpg"
"1692810179-1106","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","G11 Plus","https://www.gsmarena.com/nokia_g11_plus-11644.php","Nokia G11 Plus","https://fdn2.gsmarena.com/vv/bigpic/nokia-g11-plus.jpg"
"1692810182-1107","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","T10","https://www.gsmarena.com/nokia_t10-11669.php","Nokia T10","https://fdn2.gsmarena.com/vv/bigpic/nokia-t10.jpg"
"1692810185-1108","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","2660 Flip","https://www.gsmarena.com/nokia_2660_flip-11668.php","Nokia 2660 Flip","https://fdn2.gsmarena.com/vv/bigpic/nokia-2660-flip.jpg"
"1692810188-1109","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","2760 Flip","https://www.gsmarena.com/nokia_2760_flip-11670.php","Nokia 2760 Flip","https://fdn2.gsmarena.com/vv/bigpic/nokia-2660-flip.jpg"
"1692810193-1110","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","5710 XpressAudio","https://www.gsmarena.com/nokia_5710_xpressaudio-11667.php","Nokia 5710 XpressAudio","https://fdn2.gsmarena.com/vv/bigpic/nokia-5710-xpressaudio.jpg"
"1692810196-1111","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","8210 4G","https://www.gsmarena.com/nokia_8210_4g-11666.php","Nokia 8210 4G","https://fdn2.gsmarena.com/vv/bigpic/nokia-8210-4g.jpg"
"1692810199-1112","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","110 (2022)","https://www.gsmarena.com/nokia_110_(2022)-11741.php","Nokia 110 (2022)","https://fdn2.gsmarena.com/vv/bigpic/nokia-110-2022.jpg"
"1692810203-1113","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","G400","https://www.gsmarena.com/nokia_g400-11818.php","Nokia G400","https://fdn2.gsmarena.com/vv/bigpic/nokia-g400-5g.jpg"
"1692810207-1114","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","T21","https://www.gsmarena.com/nokia_t21-11823.php","Nokia T21","https://fdn2.gsmarena.com/vv/bigpic/nokia-t21.jpg"
"1692810210-1115","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C31","https://www.gsmarena.com/nokia_c31-11825.php","Nokia C31","https://fdn2.gsmarena.com/vv/bigpic/nokia-c31.jpg"
"1692810220-1116","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","G60","https://www.gsmarena.com/nokia_g60-11826.php","Nokia G60","https://fdn2.gsmarena.com/vv/bigpic/nokia-g60-5g.jpg"
"1692810223-1117","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","G100","https://www.gsmarena.com/nokia_g100-12373.php","Nokia G100","https://fdn2.gsmarena.com/vv/bigpic/nokia-g100.jpg"
"1692810233-1118","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","X30","https://www.gsmarena.com/nokia_x30-11831.php","Nokia X30","https://fdn2.gsmarena.com/vv/bigpic/nokia-x30-5g.jpg"
"1692810236-1119","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","2780 Flip","https://www.gsmarena.com/nokia_2780_flip-11973.php","Nokia 2780 Flip","https://fdn2.gsmarena.com/vv/bigpic/nokia-2780-flip.jpg"
"1692810239-1120","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C12","https://www.gsmarena.com/nokia_c12-12085.php","Nokia C12","https://fdn2.gsmarena.com/vv/bigpic/nokia-c12.jpg"
"1692810242-1121","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C02","https://www.gsmarena.com/nokia_c02-12136.php","Nokia C02","https://fdn2.gsmarena.com/vv/bigpic/nokia-c02.jpg"
"1692810246-1122","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","G22","https://www.gsmarena.com/nokia_g22-12137.php","Nokia G22","https://fdn2.gsmarena.com/vv/bigpic/nokia-g22-2023.jpg"
"1692810249-1123","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C22","https://www.gsmarena.com/nokia_c22-12138.php","Nokia C22","https://fdn2.gsmarena.com/vv/bigpic/nokia-c22-2023.jpg"
"1692810252-1124","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C32","https://www.gsmarena.com/nokia_c32-12139.php","Nokia C32","https://fdn2.gsmarena.com/vv/bigpic/nokia-c32-2023.jpg"
"1692810256-1125","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C12 Pro","https://www.gsmarena.com/nokia_c12_pro-12184.php","Nokia C12 Pro","https://fdn2.gsmarena.com/vv/bigpic/nokia-c12.jpg"
"1692810259-1126","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","C12 Plus","https://www.gsmarena.com/nokia_c12_plus-12210.php","Nokia C12 Plus","https://fdn2.gsmarena.com/vv/bigpic/nokia-c12.jpg"
"1692810265-1127","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","XR21","https://www.gsmarena.com/nokia_xr21-12244.php","Nokia XR21","https://fdn2.gsmarena.com/vv/bigpic/nokia-xr21.jpg"
"1692810269-1128","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","105 (2023)","https://www.gsmarena.com/nokia_105_(2023)-12281.php","Nokia 105 (2023)","https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2023.jpg"
